,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
4249,0,1,1,4,2,0,3,3,160,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4,4,4,4,4,4.0,3.0,4.0,3.0,4.0,3.0,4,2,4,4,4,4,4,2,2,2,4,4,4,4,4,3,3,3.0,4,4.0,1
1498,1,1,1,3,2,0,2,2,142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,4,4,4,3,4.0,4.0,4.0,4.0,3.0,2.0,4,4,1,4,2,2,3,2,3,1,4,4,4,4,4,3,3,2.0,2,4.0,1
4063,1,1,0,0,2,0,0,0,142,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,4,3.0,4.0,3.0,3.0,3.0,3.0,4,2,4,4,4,4,2,3,4,2,2,3,3,1,2,4,2,1.0,2,3.0,0
6039,0,0,1,0,2,0,1,1,70,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,2,4,4,4,2.0,1.0,2.0,2.0,1.0,1.0,3,2,2,3,4,4,4,1,4,4,2,4,4,4,4,3,4,2.0,3,2.0,0
6522,1,0,0,2,2,1,2,0,100,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,3,3,2,3,3.0,3.0,4.0,3.0,2.0,1.0,3,2,2,2,3,4,4,4,3,3,2,4,4,4,4,3,1,2.0,3,3.0,1
1748,1,1,1,0,2,0,0,0,14,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,4,3.0,4.0,4.0,2.0,3.0,1.0,1,1,1,4,3,3,3,1,4,2,2,1,4,4,4,3,1,3.0,2,2.0,0
3993,0,0,1,2,0,0,4,1,186,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4,4,4,4,4,0.0,4.0,4.0,3.0,2.0,0.0,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,3,3,2.0,2,1.0,1
1547,0,0,0,2,0,0,4,3,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,3,4,3,3.0,4.0,4.0,4.0,3.0,4.0,1,0,1,4,4,2,1,1,0,4,4,4,4,2,4,4,1,2.0,2,4.0,0
923,1,0,0,0,0,1,0,0,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,4,4,4,4,3.0,4.0,4.0,3.0,4.0,1.0,1,0,1,4,4,4,0,1,1,4,2,3,4,4,4,2,1,3.0,2,2.0,1
6395,1,1,0,2,4,0,0,0,74,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,4.0,4.0,3.0,3.0,2.0,3,1,2,3,2,2,3,1,2,1,0,2,3,3,3,1,1,3.0,2,3.0,0
1831,1,1,1,2,2,1,1,1,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,3,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4,4,4,3,3,0,3,2,1,3,3,4,4,2,2,3.0,3,4.0,1
2080,0,0,3,2,2,1,4,4,41,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,4.0,4.0,4.0,4.0,3.0,4,3,3,4,3,3,2,4,3,4,4,3,4,2,3,4,2,2.0,3,2.0,0
4932,1,1,0,2,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,2,3,4,2,0.0,3.0,4.0,2.0,2.0,2.0,4,0,2,4,4,4,4,1,2,2,0,4,4,4,4,3,1,2.0,4,1.0,0
1260,0,0,0,2,1,0,1,1,192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,3.0,3.0,4.0,4.0,4.0,4.0,3,0,4,4,4,4,4,1,3,3,3,4,4,4,4,3,4,1.0,3,4.0,1
843,1,1,0,2,4,0,1,3,36,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,2,3,4,4,3.0,2.0,4.0,4.0,4.0,2.0,4,4,4,4,2,2,3,1,2,2,2,2,4,1,2,2,1,2.0,3,3.0,1
5611,0,1,0,0,0,1,4,4,148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,4,4,4,4,3.0,4.0,3.0,3.0,3.0,3.0,1,2,3,4,3,3,2,1,4,3,4,3,4,3,3,4,2,3.0,2,2.0,0
2233,0,0,1,2,0,0,2,2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,2,4.0,4.0,4.0,4.0,4.0,3.0,4,1,3,4,3,3,3,1,3,4,1,1,4,2,3,1,2,3.0,2,3.0,1
2868,1,0,1,4,2,0,0,0,37,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,4.0,3,1,4,4,4,4,3,0,1,4,0,4,4,4,4,3,2,4.0,3,4.0,1
4116,0,0,1,0,3,0,1,4,177,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3,4,4,3,4,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,4,4,4,4,0,3,4,4,4,4,4,4,4,4,2.0,2,3.0,0
1962,0,0,0,1,2,0,3,4,196,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,2.0,2.0,3.0,4.0,2.0,2.0,1,3,2,4,4,4,3,1,4,4,4,4,4,4,4,4,3,2.0,2,2.0,1
6378,1,1,1,0,3,0,4,1,70,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,3,4,4,4.0,4.0,3.0,4.0,4.0,2.0,3,4,3,4,3,2,2,4,3,4,3,3,4,3,3,2,1,2.0,3,4.0,0
945,0,0,0,2,2,1,1,4,58,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,4,3.0,4.0,4.0,3.0,3.0,3.0,2,1,3,4,4,4,3,1,3,4,3,4,4,4,4,4,3,3.0,3,3.0,1
5658,0,1,1,3,1,0,0,1,189,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4,2,3,3,2.0,2.0,2.0,2.0,2.0,3.0,0,0,3,4,3,2,1,0,2,2,2,4,4,1,2,3,4,3.0,2,1.0,0
6366,1,0,0,0,0,1,2,0,70,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3,4,4,2.0,4.0,4.0,4.0,4.0,1.0,4,4,3,3,4,4,4,3,3,3,4,4,4,4,4,0,3,2.0,3,2.0,1
5100,1,1,1,2,2,1,2,1,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,4,3,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3,3,2,3,2,1,2,2,2,3,4,3,4,3,3,3,0,3.0,4,3.0,0
5146,0,0,1,0,0,1,3,1,121,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,4,3,4,2,3.0,4.0,4.0,3.0,4.0,3.0,1,1,2,4,3,4,3,2,3,4,4,4,4,3,4,3,3,3.0,2,4.0,0
860,1,1,2,2,3,0,4,4,30,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,3,2,4,2,4,4,4,2,4,4,4,3,1,2.0,3,3.0,1
1479,0,0,1,2,0,0,4,4,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4.0,4.0,3.0,4.0,4.0,4.0,3,2,2,4,4,3,3,4,3,4,2,4,2,3,4,4,4,2.0,4,4.0,1
5726,1,0,1,2,0,0,4,0,202,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4,3,4,4,2,3.0,3.0,4.0,2.0,3.0,0.0,1,1,3,4,4,3,0,1,2,4,1,3,4,4,4,3,0,4.0,3,2.0,0
1031,1,0,0,2,2,1,0,0,146,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,3.0,4.0,4.0,4.0,3.0,4,4,4,4,2,1,2,2,3,0,3,0,2,4,3,2,4,2.0,0,3.0,1
4066,1,1,1,0,2,0,0,0,142,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,4,4.0,3.0,3.0,4.0,4.0,3.0,4,2,4,4,4,4,2,3,4,2,2,3,3,1,2,4,2,2.0,2,4.0,1
1349,0,1,1,2,2,1,1,1,64,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,4,4,4,3,3.0,3.0,3.0,3.0,3.0,3.0,1,1,3,4,3,3,4,3,4,3,2,4,4,3,2,3,3,3.0,3,3.0,0
1029,1,0,0,2,2,1,0,0,146,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,1.0,3.0,4.0,3.0,4.0,4,4,4,4,2,1,2,2,3,0,3,0,2,4,3,2,4,2.0,0,3.0,1
2247,0,1,1,1,0,0,1,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,2.0,3,3.0,1
5111,1,1,0,2,2,1,2,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,4,3,4,3,3.0,4.0,3.0,3.0,3.0,3.0,3,3,2,3,2,1,2,2,2,3,4,3,4,3,3,3,0,2.0,4,3.0,0
6644,1,1,1,2,2,1,0,0,143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,3.0,4.0,3.0,2.0,1.0,3.0,4,3,4,3,4,4,1,1,4,4,2,4,4,4,4,3,2,2.0,3,3.0,0
6364,1,0,0,0,2,0,2,0,70,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3,4,4,2.0,2.0,2.0,0.0,4.0,0.0,4,4,3,3,4,4,4,3,3,3,4,4,4,4,4,0,3,3.0,3,0.0,0
1394,1,0,0,1,3,0,0,0,121,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,3,4,4,3,2.0,4.0,4.0,3.0,2.0,3.0,4,4,3,4,2,2,1,2,3,4,3,3,3,2,3,2,2,2.0,2,2.0,0
3606,1,1,0,1,2,0,3,0,105,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,2.0,4.0,3.0,2.0,2.0,2.0,4,2,4,4,3,2,4,3,4,3,2,3,4,2,4,0,0,2.0,3,2.0,0
6188,0,1,0,2,2,1,1,0,192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,4,4,4,4,3.0,3.0,4.0,3.0,4.0,3.0,3,3,4,4,4,4,4,3,2,4,3,3,4,4,4,3,3,2.0,3,3.0,0
5277,0,1,1,2,0,0,1,1,105,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,4,3,2,1.0,3.0,3.0,3.0,3.0,2.0,2,1,4,3,1,1,1,1,3,1,3,1,1,2,3,4,2,2.0,1,2.0,0
5222,0,0,1,0,0,1,1,4,72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,4,4,2,4,2.0,4.0,4.0,4.0,4.0,1.0,4,4,4,3,1,1,2,1,2,2,4,4,4,4,4,2,2,3.0,2,3.0,0
1534,0,0,1,2,2,1,2,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,2.0,3.0,4.0,3.0,3.0,3.0,4,3,4,3,3,3,2,1,3,3,2,2,3,4,4,3,2,3.0,2,3.0,0
4231,0,2,1,0,2,0,0,1,160,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,3,4,4,1.0,1.0,1.0,1.0,1.0,0.0,2,1,2,4,4,4,3,1,1,4,1,4,4,4,4,2,2,2.0,4,1.0,0
3106,0,1,1,1,0,0,4,4,178,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,4,4,4,2,3.0,4.0,4.0,4.0,4.0,2.0,0,0,0,2,3,3,3,0,1,4,2,3,3,3,4,4,3,2.0,0,4.0,1
6302,0,0,0,4,2,0,2,2,192,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,4,3.0,3.0,4.0,3.0,4.0,2.0,2,2,0,4,3,3,3,1,3,3,3,4,3,4,4,3,3,3.0,0,3.0,0
6072,0,0,0,2,2,1,0,0,152,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,3,3,2,3.0,3.0,3.0,3.0,3.0,3.0,0,0,4,4,4,4,0,0,4,4,4,4,4,3,4,3,3,3.0,1,3.0,1
3522,1,1,0,2,2,1,1,2,194,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,4,3,4,3,2.0,2.0,3.0,2.0,2.0,2.0,4,2,1,4,2,2,3,2,2,4,1,3,3,2,3,1,1,3.0,2,2.0,0
6032,0,0,0,0,0,1,1,1,70,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,2,4,4,4,3.0,2.0,3.0,3.0,2.0,3.0,3,2,2,3,4,4,4,1,4,4,2,4,4,4,4,3,4,3.0,3,3.0,1
2934,0,0,2,2,2,1,4,1,173,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,3,4,4,4,4.0,1.0,1.0,1.0,1.0,1.0,4,1,3,4,4,4,4,0,3,4,4,4,4,3,3,3,4,3.0,3,1.0,0
487,1,0,1,1,0,0,0,0,121,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,4,4,4,3.0,4.0,4.0,4.0,3.0,3.0,4,4,2,2,2,2,0,3,4,4,3,2,4,3,4,2,0,3.0,3,4.0,0
4865,0,0,0,2,2,1,0,3,53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,3,3,2.0,4.0,4.0,3.0,3.0,3.0,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3.0,3,3.0,0
6333,0,0,0,0,4,0,0,0,146,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,4,4,3,3.0,4.0,4.0,4.0,4.0,4.0,3,4,2,3,1,4,3,3,3,1,2,4,4,4,4,3,1,3.0,4,4.0,1
2440,1,1,0,2,2,1,4,0,161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,4,3,4,4,4.0,3.0,3.0,4.0,3.0,2.0,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,1.0,1,4.0,1
4445,1,1,0,2,0,0,2,3,23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,4,4,4,2.0,3.0,3.0,2.0,1.0,1.0,3,3,2,4,4,4,3,3,4,4,2,3,3,4,4,4,3,3.0,2,2.0,0
1359,1,1,0,2,3,0,2,0,40,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3,2,3,3,3,4.0,3.0,4.0,3.0,3.0,2.0,3,4,4,1,1,1,3,0,2,4,1,1,3,1,3,1,2,2.0,2,3.0,0
629,0,1,0,0,1,0,1,0,36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,1,3,2,2,2,1,0,2,4,4,3,3,3,3,4,1,3.0,3,4.0,1
1105,1,0,0,3,2,0,1,0,121,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,3,3,4,4,4.0,4.0,4.0,4.0,3.0,4.0,4,3,4,3,2,1,3,3,4,4,3,4,4,3,3,1,0,3.0,2,4.0,1
6013,0,1,0,0,0,1,1,1,120,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2,3,2,4,4,1.0,3.0,3.0,2.0,2.0,3.0,3,1,3,3,3,3,1,1,2,3,2,2,4,2,3,3,3,2.0,3,2.0,1
13,0,0,0,2,2,1,1,2,121,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3,2,4,4,1,4.0,3.0,4.0,1.0,3.0,1.0,1,1,3,4,4,3,1,2,4,4,0,4,4,3,4,1,0,4.0,2,3.0,0
6684,1,1,1,2,2,1,1,1,89,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,4,4,4,4,3.0,4.0,4.0,3.0,4.0,3.0,4,2,3,4,3,3,2,4,4,3,3,4,4,4,4,4,1,1.0,2,3.0,1
5833,1,1,2,2,0,0,3,2,23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,4,4,4,4,2.0,2.0,3.0,2.0,2.0,3.0,3,3,3,4,4,4,3,4,4,3,3,4,4,4,3,3,2,2.0,3,2.0,0
5431,1,0,1,2,0,0,1,3,105,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4,3,3,4,4,3.0,3.0,3.0,2.0,4.0,1.0,3,1,4,4,4,4,4,4,1,2,3,4,4,4,4,2,4,2.0,1,3.0,0
2004,1,0,0,0,1,0,1,2,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,4,3.0,4.0,4.0,4.0,4.0,2.0,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3.0,3,4.0,1
3093,0,1,0,1,2,0,4,4,178,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,4,4,4,2,2.0,4.0,4.0,3.0,3.0,3.0,0,0,0,2,3,3,3,0,1,4,2,3,3,3,4,4,3,3.0,0,4.0,0
1792,1,0,0,2,2,1,0,0,17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,2,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,3,4,4,4,1,2,3,2,3,4,3,3,1,1,0.0,1,3.0,1
5662,0,1,1,3,3,1,0,1,189,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4,2,3,3,4.0,2.0,3.0,3.0,3.0,3.0,0,0,3,4,3,2,1,0,2,2,2,4,4,1,2,3,4,3.0,2,2.0,1
6449,1,1,0,2,2,1,0,0,136,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,2.0,4.0,3.0,3.0,3.0,1.0,3,1,2,4,3,3,1,1,3,4,3,2,4,3,4,3,0,3.0,4,1.0,0
4637,1,1,0,2,2,1,1,1,142,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3,3,4,3,3.0,4.0,3.0,4.0,3.0,2.0,4,2,4,2,2,2,1,0,4,3,1,1,4,2,4,2,1,3.0,3,3.0,0
730,0,0,0,2,2,1,4,3,192,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,4,4,4.0,4.0,4.0,2.0,4.0,4.0,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,4,1,3.0,2,3.0,0
6230,0,1,1,0,2,0,1,1,63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,4,4,4,3,2.0,2.0,4.0,2.0,3.0,4.0,4,0,2,4,2,1,3,3,4,4,2,1,3,4,4,1,0,2.0,4,2.0,1
92,1,1,0,2,2,1,0,0,177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3,3,4,2,3.0,2.0,3.0,2.0,3.0,2.0,4,1,4,3,3,2,2,1,3,2,1,3,4,3,3,1,1,2.0,2,2.0,0
6633,1,1,1,2,0,0,0,0,143,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,2.0,3.0,3.0,2.0,3.0,2.0,4,3,4,3,4,4,1,1,4,4,2,4,4,4,4,3,2,3.0,3,3.0,0
1657,0,1,0,1,2,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,2.0,3.0,4.0,1.0,4.0,1.0,1,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3.0,3,1.0,0
4036,0,2,1,2,0,0,0,0,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,4,4,3,2,4.0,4.0,3.0,3.0,3.0,3.0,2,3,2,3,3,3,4,1,0,4,1,3,3,4,4,2,4,1.0,2,3.0,1
2972,0,0,0,0,2,0,3,2,148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,4,3,4,3,2.0,3.0,3.0,3.0,2.0,2.0,2,1,3,3,3,2,3,2,2,2,4,3,4,4,4,4,1,2.0,3,2.0,0
3863,1,1,1,0,0,1,0,0,84,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,1,2.0,4.0,3.0,3.0,2.0,3.0,4,4,4,4,3,3,4,4,0,3,2,3,4,4,4,4,4,3.0,4,3.0,0
3231,0,0,0,0,2,0,1,2,17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,3,2.0,3.0,3.0,2.0,3.0,2.0,4,2,3,4,4,3,4,2,3,4,1,3,2,3,3,3,2,2.0,2,3.0,0
1531,0,0,0,2,0,0,2,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,2.0,2.0,3.0,3.0,2.0,2.0,4,3,4,3,3,3,2,1,3,3,2,2,3,4,4,3,2,2.0,2,2.0,0
6664,1,1,1,2,2,1,4,4,23,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4,4,4,4,4,3.0,4.0,4.0,3.0,1.0,1.0,4,4,2,4,1,1,1,2,0,4,3,2,3,3,4,2,0,2.0,3,4.0,1
1122,1,1,1,2,2,1,0,0,158,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,3,4,4,4,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,4,2,2,3,3,4,4,0,0,3,3,3,3,4,3.0,4,3.0,1
3392,1,0,1,2,1,0,3,0,17,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4,3,4,3,4.0,4.0,4.0,4.0,3.0,2.0,3,0,3,2,1,1,2,1,2,4,3,1,4,0,1,0,0,2.0,3,4.0,0
1820,1,0,1,0,2,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,4.0,4.0,4.0,4.0,4.0,4.0,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,3.0,2,4.0,1
1720,1,1,1,1,0,0,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,3.0,4.0,4.0,3.0,3.0,1.0,4,4,4,3,3,2,1,2,4,3,1,3,4,3,4,1,1,3.0,3,2.0,0
5549,0,0,1,2,3,0,3,2,49,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4,4,4,4,3.0,4.0,4.0,3.0,4.0,3.0,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3.0,3,2.0,1
1500,0,0,1,2,2,1,0,2,177,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,3,2.0,4.0,4.0,4.0,3.0,2.0,2,3,3,3,2,2,3,4,3,3,3,3,3,3,4,3,3,1.0,3,4.0,1
4814,0,1,1,2,2,1,0,2,51,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,3,2.0,3.0,2.0,2.0,3.0,2.0,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,1.0,2,3.0,0
148,0,0,0,0,1,0,4,3,178,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,4,3,3,4,3.0,4.0,3.0,3.0,3.0,2.0,1,1,1,4,3,3,3,3,3,4,4,4,4,4,4,4,1,2.0,2,3.0,0
5215,0,0,1,0,2,0,1,4,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,4,4,2,4,2.0,4.0,4.0,3.0,3.0,1.0,4,4,4,3,1,1,2,1,2,2,4,4,4,4,4,2,2,3.0,2,2.0,0
5516,1,1,0,0,0,1,0,2,70,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,4,3,4,1,3.0,4.0,3.0,3.0,3.0,2.0,4,3,2,1,3,3,0,1,3,1,4,2,3,3,4,1,1,2.0,4,3.0,0
986,1,0,0,4,4,1,0,0,121,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,3,4,3,4,3,3,2,3,3,3,4,3,4,4,4,2,2,1.0,3,4.0,1
1154,0,0,1,2,1,0,2,4,121,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,4,4.0,3.0,4.0,4.0,4.0,4.0,1,1,3,4,3,3,3,1,3,3,4,4,4,3,3,4,3,2.0,2,4.0,1
